locusId	accession	GI	scaffoldId	start	stop	strand	sysName	name	desc	COG	COGFun	COGDesc	TIGRFam	TIGRRoles	GO	EC	ECDesc
532293	NP_987227.1	45357670	550	115687	116211	+	MMP0107	MMP0107	hypothetical protein (NCBI)						GO:0006824,GO:0009236,GO:0015087		
532294	NP_987228.1	45357671	550	116352	117383	+	MMP0108	MMP0108	ABC-type Iron(III)-binding periplasmic protein precursor (NCBI)	COG1840	P	ABC-type Fe3+ transport system, periplasmic component			GO:0006810,GO:0005215		
532295	NP_987229.1	45357672	550	117416	119032	+	MMP0109	afuB_1	ABC-type transporter permease protein (NCBI)	COG1178	P	ABC-type Fe3+ transport system, permease component			GO:0006810,GO:0016020,GO:0005215		
532296	NP_987230.1	45357673	550	119023	119991	+	MMP0110	MMP0110	ABC transporter:AAA ATPase (NCBI)	COG3842	E	ABC-type spermidine/putrescine transport systems, ATPase components			GO:0006810,GO:0043190,GO:0005215,GO:0016887,GO:0005524,GO:0016820		
532297	NP_987231.1	45357674	550	120534	119995	-	MMP0111	MMP0111	hypothetical (NCBI)								
532298	NP_987232.1	45357675	550	121822	120542	-	MMP0112	MMP0112	2,3-bisphosphoglycerate-independent phosphoglycerate mutase 2 (NCBI)	COG3635	G	Predicted phosphoglycerate mutase, AP superfamily	TIGR00306 2,3-bisphosphoglycerate-independent phosphoglycerate mutase, archaeal form [apgM]	Energy metabolism:Glycolysis/gluconeogenesis	GO:0009117,GO:0046872,GO:0016787,GO:0046537,GO:0046538	5.4.2.1	Phosphoglycerate mutase.
532299	NP_987233.1	45357676	550	122641	121832	-	MMP0113	MMP0113	conserved hypothetical protein (NCBI)								
532300	NP_987234.1	45357677	550	123316	122675	-	MMP0114	MMP0114	conserved hypothetical protein (NCBI)	COG1082	G	Sugar phosphate isomerases/epimerases					
532301	NP_987235.1	45357678	550	123500	124021	+	MMP0115	MMP0115	conserved hypothetical protein (NCBI)	COG778	C	Nitroreductase			GO:0006118,GO:0016491	1.-.-.-	
532302	NP_987236.1	45357679	550	124154	125185	+	MMP0116	argC	N-acetyl-gamma-glutamyl-phosphate reductase (NCBI)	COG2	E	Acetylglutamate semialdehyde dehydrogenase	TIGR01850 N-acetyl-gamma-glutamyl-phosphate reductase [argC]	Amino acid biosynthesis:Glutamate family	GO:0006526,GO:0005737,GO:0003942,GO:0051287,GO:0046983	1.2.1.38	N-acetyl-gamma-glutamyl-phosphate reductase.
532303	NP_987237.1	45357680	550	125877	125209	-	MMP0117	MMP0117	conserved hypothetical protein (NCBI)	COG1920	S	Uncharacterized conserved protein	TIGR03552 2-phospho-L-lactate guanylyltransferase [cofC]	Biosynthesis of cofactors, prosthetic groups, and carriers:Other			
532304	NP_987238.1	45357681	550	126541	125924	-	MMP0118	MMP0118	conserved hypothetical protein (NCBI)	COG491	R	Zn-dependent hydrolases, including glyoxylases			GO:0016787		
532305	NP_987239.1	45357682	550	127261	126554	-	MMP0119	birA	Biotin--protein ligase (NCBI)	COG340	H	Biotin-(acetyl-CoA carboxylase) ligase	TIGR00121 biotin--[acetyl-CoA-carboxylase] ligase	Protein fate:Protein modification and repair	GO:0006464,GO:0004077	6.3.4.15	Biotin--[acetyl-CoA-carboxylase] ligase.
532306	NP_987240.1	45357683	550	127647	127261	-	MMP0120	MMP0120	conserved hypothetical protein (NCBI)	COG3390	S	Uncharacterized protein conserved in archaea			GO:0003676		
532307	NP_987241.1	45357684	550	127977	127660	-	MMP0121	MMP0121	hypothetical (NCBI)						GO:0003676		
532308	NP_987242.1	45357685	550	128889	127981	-	MMP0122	MMP0122	conserved hypothetical protein (NCBI)								
532309	NP_987243.1	45357686	550	129070	130236	+	MMP0123	purT	Phosphoribosylglycinamide formyltransferase 2 (NCBI)	COG27	F	Formate-dependent phosphoribosylglycinamide formyltransferase (GAR transformylase)	TIGR01142 phosphoribosylglycinamide formyltransferase 2 [purT]	Purines, pyrimidines, nucleosides, and nucleotides:Purine ribonucleotide biosynthesis	GO:0009113,GO:0005524,GO:0016742	2.1.2.-	
532310	NP_987244.1	45357687	550	130938	130264	-	MMP0124	MMP0124	Conserved hypothetical protein (NCBI)								
532311	NP_987245.1	45357688	550	132511	130979	-	MMP0125	flpA	conserved archaeal fibrillarin homolog (NCBI)	COG4018	S	Uncharacterized protein conserved in archaea	TIGR03958 5,10-methenyltetrahydromethanopterin hydrogenase cofactor biosynthesis protein HmdC [hmdC]	Energy metabolism:Methanogenesis			
532312	NP_987246.1	45357689	550	133565	132540	-	MMP0126	bioB	Biotin synthetase (NCBI)	COG502	H	Biotin synthase and related enzymes	TIGR03957 5,10-methenyltetrahydromethanopterin hydrogenase cofactor biosynthesis protein HmdB [hmdB]	Energy metabolism:Methanogenesis	GO:0008152,GO:0004076,GO:0051536	2.8.1.6	Biotin synthase.
532313	NP_987247.1	45357690	550	134689	133625	-	MMP0127	hmd	H2-forming N5,N10-methylene-tetrahydromethanopterin dehydrogenease (NCBI)	COG4074	C	H2-forming N5,N10-methylenetetrahydromethanopterin dehydrogenase	TIGR01723 5,10-methenyltetrahydromethanopterin hydrogenase [hmd]	Energy metabolism:Methanogenesis	GO:0019386,GO:0018537,GO:0047068	1.12.98.2,1.5.99.11	5,10-methenyltetrahydromethanopterin hydrogenase.,5,10-methylenetetrahydromethanopterin reductase.
532314	NP_987248.1	45357691	550	135565	134996	-	MMP0128	MMP0128	conserved hypothetical protein (NCBI)	COG1878	R	Predicted metal-dependent hydrolase					
532315	NP_987249.1	45357692	550	135643	136299	+	MMP0129	MMP0129	Conserved Hypothetical Protein (NCBI)	COG1387	ER	Histidinol phosphatase and related hydrolases of the PHP family			GO:0006260,GO:0003677,GO:0003887		
532316	NP_987250.1	45357693	550	136315	137160	+	MMP0130	fumA	fumarate hydratase (NCBI)	COG1951	C	Tartrate dehydratase alpha subunit/Fumarate hydratase class I, N-terminal domain	TIGR00722 hydrolyase, tartrate alpha subunit/fumarate domain protein, Fe-S type		GO:0004333	4.2.1.2	Fumarate hydratase.
532317	NP_987251.1	45357694	550	137305	138459	+	MMP0131	MMP0131	Pyridoxal phosphate-dependent amino acid decarboxylase (NCBI)	COG76	E	Glutamate decarboxylase and related PLP-dependent proteins	TIGR03812 tyrosine decarboxylase MnfA [mfnA]	Biosynthesis of cofactors, prosthetic groups, and carriers:Other	GO:0009058,GO:0019752,GO:0030170,GO:0016769,GO:0016831		
532318	NP_987252.1	45357695	550	138509	139372	+	MMP0132	MMP0132	Aminotransferase (subgroup III) similar to Branched-chain amino acid aminotransferase (NCBI)	COG115	EH	Branched-chain amino acid aminotransferase/4-amino-4-deoxychorismate lyase	TIGR01122 branched-chain amino acid aminotransferase [ilvE]	Amino acid biosynthesis:Pyruvate family	GO:0009081,GO:0004084	2.6.1.42	Branched-chain-amino-acid transaminase.
532319	NP_987253.1	45357696	550	140947	139445	-	MMP0133	guaB	IMP dehydrogenase (NCBI)	COG516	F	IMP dehydrogenase/GMP reductase	TIGR01302 inosine-5'-monophosphate dehydrogenase [guaB]	Purines, pyrimidines, nucleosides, and nucleotides:Purine ribonucleotide biosynthesis	GO:0006177,GO:0003938	1.1.1.205	IMP dehydrogenase.
532320	NP_987254.1	45357697	550	140997	141341	+	MMP0134	MMP0134	Conserved hypothetical protein (NCBI)	COG1645	R	Uncharacterized Zn-finger containing protein					
532321	NP_987255.1	45357698	550	141612	142826	+	MMP0135	thrC	Threonine synthase (NCBI)	COG498	E	Threonine synthase	TIGR00260 threonine synthase [thrC]	Amino acid biosynthesis:Aspartate family	GO:0009088,GO:0004795,GO:0030170	4.2.3.1	Threonine synthase.
532322	NP_987256.1	45357699	550	142844	143347	+	MMP0136	leuD	3-isopropylmalate dehydratase small subunit (NCBI)	COG66	E	3-isopropylmalate dehydratase small subunit	TIGR02087 3-isopropylmalate dehydratase, small subunit		GO:0009098,GO:0009316,GO:0003861,GO:0047508	4.2.1.33,4.2.1.35	3-isopropylmalate dehydratase.,(R)-2-methylmalate dehydratase.
532323	NP_987257.1	45357700	550	143395	144411	+	MMP0137	dys	Deoxyhypusine synthase (NCBI)	COG1899	O	Deoxyhypusine synthase	TIGR00321 deoxyhypusine synthase	Protein fate:Protein modification and repair	GO:0008612,GO:0050983,GO:0004171	2.5.1.46	Deoxyhypusine synthase.
532324	NP_987258.1	45357701	550	145038	147068	+	MMP0138	fdhA	formate dehydrogenase alpha subunit (NCBI)	COG3383	R	Uncharacterized anaerobic dehydrogenase	TIGR01591 formate dehydrogenase, alpha subunit		GO:0006118,GO:0015942,GO:0009326,GO:0030151,GO:0008863	1.2.1.2	Formate dehydrogenase.
532325	NP_987259.1	45357702	550	147092	148219	+	MMP0139	fdhB	formate dehydrogenase beta subunit (NCBI)	COG1035	C	Coenzyme F420-reducing hydrogenase, beta subunit			GO:0006118,GO:0009326,GO:0051536,GO:0008863,GO:0009055	1.2.1.2	Formate dehydrogenase.
532326	NP_987260.1	45357703	550	150583	148268	-	MMP0140	MMP0140	conserved hypothetical protein (NCBI)	COG68	O	Hydrogenase maturation factor	TIGR00143 carbamoyltransferase HypF [hypF]	Protein fate:Protein modification and repair	GO:0003998,GO:0008270,GO:0030528		
532327	NP_987261.1	45357704	550	151501	150629	-	MMP0141	MMP0141	conserved archaeal protein (NCBI)						GO:0006265,GO:0006268,GO:0005694,GO:0003916		
532328	NP_987262.1	45357705	550	153036	151531	-	MMP0142	MMP0142	Thiamine pyrophosphate dependent enzyme related to acetolactate synthase (NCBI)	COG28	EH	Thiamine pyrophosphate-requiring enzymes [acetolactate synthase, pyruvate dehydrogenase (cytochrome), glyoxylate carboligase, phosphonopyruvate decarboxylase]			GO:0000287,GO:0003984,GO:0030976	2.2.1.6	Acetolactate synthase.
532329	NP_987263.1	45357706	550	154170	153055	-	MMP0143	MMP0143	conserved hypothetical protein (NCBI)	COG4069	S	Uncharacterized protein conserved in archaea					
532330	NP_987264.1	45357707	550	154806	154198	-	MMP0144	hpcE	5-oxopent-3-ene-1,2,5-tricarboxylate decarboxylase. (NCBI)	COG179	Q	2-keto-4-pentenoate hydratase/2-oxohepta-3-ene-1,7-dioic acid hydratase (catechol pathway)			GO:0008152,GO:0003824		
532331	NP_987265.1	45357708	550	155379	154822	-	MMP0145	hpt	Hypoxanthine (guanine) phosphoribosyltransferase (NCBI)	COG503	F	Adenine/guanine phosphoribosyltransferases and related PRPP-binding proteins			GO:0006168,GO:0009116,GO:0003999	2.4.2.7	Adenine phosphoribosyltransferase.
532332	NP_987266.1	45357709	550	156817	155411	-	MMP0146	MMP0146	conserved hypothetical protein (NCBI)	COG1233	Q	Phytoene dehydrogenase and related proteins			GO:0006118,GO:0009228,GO:0016491		
532333	NP_987267.1	45357710	550	157773	156832	-	MMP0147	MMP0147	NifH/frxC family:ATP/GTP-binding site motif A (P-loop) (NCBI)	COG1348	P	Nitrogenase subunit NifH (ATPase)	TIGR01287 nitrogenase iron protein [nifH]	Central intermediary metabolism:Nitrogen fixation	GO:0006118,GO:0009399,GO:0016611,GO:0016612,GO:0016613,GO:0005524,GO:0016734,GO:0016735,GO:0016163,GO:0016733	1.18.6.1	Nitrogenase.
532334	NP_987268.1	45357711	550	158021	159931	+	MMP0148	acsA	acetyl-CoA synthetase, AMP-forming (NCBI)	COG365	I	Acyl-coenzyme A synthetases/AMP-(fatty) acid ligases	TIGR02188 acetate--CoA ligase [acsA]		GO:0008152,GO:0003987,GO:0016208	6.2.1.1	Acetate--CoA ligase.
532335	NP_987269.1	45357712	550	161017	159965	-	MMP0149	MMP0149	conserved hypothetical protein (NCBI)	COG1041	L	Predicted DNA modification methylase	TIGR01177 TIGR01177 family protein	Hypothetical proteins:Conserved	GO:0032259,GO:0003676,GO:0008168		
532336	NP_987270.1	45357713	550	161087	161602	+	MMP0150	MMP0150	conserved hypothetical protein (NCBI)	COG2042	S	Uncharacterized conserved protein					
532337	NP_987271.1	45357714	550	161607	161750	+	MMP0151	MMP0151	LSU ribosomal protein L40E (NCBI)	COG1552	J	Ribosomal protein L40E					
532338	NP_987272.1	45357715	550	162132	163472	+	MMP0152	MMP0152	Cation transporter (NCBI)	COG471	P	Di- and tricarboxylate transporters			GO:0015746,GO:0016021,GO:0015137		
532339	NP_987273.1	45357716	550	165085	163925	-	MMP0153	aksA	2-oxosuberate synthase, first step (NCBI)	COG119	E	Isopropylmalate/homocitrate/citramalate synthases	TIGR02090 isopropylmalate/citramalate/homocitrate synthases		GO:0019752,GO:0003852,GO:0046912	2.3.3.13	2-isopropylmalate synthase.
532340	NP_987274.1	45357717	550	166640	165135	-	MMP0154	MMP0154	conserved hypothetical archaeal protein (NCBI)	COG4070	O	Predicted peptidyl-prolyl cis-trans isomerase (rotamase), cyclophilin family	TIGR03268 putative methanogenesis marker protein 3	Energy metabolism:Methanogenesis			
532341	NP_987275.1	45357718	550	166877	167260	+	MMP0155	MMP0155	conserved hypothetical protein (NCBI)	COG1534	J	Predicted RNA-binding protein containing KH domain, possibly ribosomal protein	TIGR00253 putative RNA-binding protein, YhbY family	Unknown function:General			
532342	NP_987276.1	45357719	550	167490	167915	+	MMP0156	MMP0156	Ribosomal protein S19E (S16A) (NCBI)	COG2238	J	Ribosomal protein S19E (S16A)			GO:0006412,GO:0005840,GO:0003735		
532343	NP_987277.1	45357720	550	167941	168300	+	MMP0157	MMP0157	conserved hypothetical protein (NCBI)	COG2118	R	DNA-binding protein			GO:0003677		
532344	NP_987278.1	45357721	550	168301	168900	+	MMP0158	MMP0158	conserved hypothetical protein (NCBI)	COG2117	J	Predicted subunit of tRNA(5-methylaminomethyl-2-thiouridylate) methyltransferase, contains the PP-loop ATPase domain					
532345	NP_987279.1	45357722	550	168917	169072	+	MMP0159	MMP0159	LSU ribosomal protein L39E (NCBI)						GO:0006412,GO:0005840,GO:0003735		
532346	NP_987280.1	45357723	550	170445	169144	-	MMP0160	ftsA-2	coenzyme F390 synthetase (NCBI)	COG1541	H	Coenzyme F390 synthetase			GO:0008152,GO:0047475	6.2.1.30	Phenylacetate--CoA ligase.
532347	NP_987281.1	45357724	550	171343	170597	-	MMP0161	comB	2-phosphosulfolactate phosphatase (NCBI)	COG2045	HR	Phosphosulfolactate phosphohydrolase and related enzymes	TIGR00298 2-phosphosulfolactate phosphatase [comB]	Energy metabolism:Methanogenesis	GO:0019295,GO:0000287,GO:0050532	3.1.3.71	2-phosphosulfolactate phosphatase.
532348	NP_987282.1	45357725	550	171362	172006	+	MMP0162	MMP0162	conserved hypothetical protein (NCBI)	COG1852	S	Uncharacterized conserved protein					
532349	NP_987283.1	45357726	550	172067	173104	+	MMP0163	arsA	Putative arsenical pump-driving ATPase (NCBI)	COG3	P	Oxyanion-translocating ATPase	TIGR00345 arsenite-activated ATPase ArsA	Hypothetical proteins:Conserved	GO:0006820,GO:0016020,GO:0005524,GO:0042961,GO:0015446	3.6.1.-,3.6.3.16	,Arsenite-transporting ATPase.
532350	NP_987284.1	45357727	550	173586	173152	-	MMP0164	cbiX(s)	Sirohydrochlorin cobaltochelatase (NCBI)						GO:0009236,GO:0016852,GO:0046872	4.99.1.3	Sirohydrochlorin cobaltochelatase.
532351	NP_987285.1	45357728	550	174438	173677	-	MMP0165	MMP0165	ABC transporter, family 2 (NCBI)	COG1682	GM	ABC-type polysaccharide/polyol phosphate export systems, permease component	TIGR01247 daunorubicin resistance ABC transporter membrane protein	Transport and binding proteins:Other	GO:0006810,GO:0016020,GO:0005524,GO:0042626		
532352	NP_987286.1	45357729	550	175830	174448	-	MMP0166	MMP0166	MatE family member (drug/sodium antiporters) (NCBI)	COG534	V	Na+-driven multidrug efflux pump	TIGR00797 MATE efflux family protein	Transport and binding proteins:Other	GO:0006855,GO:0016020,GO:0015238,GO:0015297		
532353	NP_987287.1	45357730	550	176799	175831	-	MMP0167	MMP0167	ABC transporter ATP binding protein family member (NCBI)	COG1131	V	ABC-type multidrug transport system, ATPase component	TIGR01188 daunorubicin resistance ABC transporter, ATP-binding protein	Transport and binding proteins:Other	GO:0005524,GO:0016887		
532354	NP_987288.1	45357731	550	177259	176801	-	MMP0168	MMP0168	Transcriptional regulator PadR-like family (NCBI)	COG1695	K	Predicted transcriptional regulators					
532355	NP_987289.1	45357732	550	177372	178499	+	MMP0169	MMP0169	conserved hypothetical protein (NCBI)	COG750	M	Predicted membrane-associated Zn-dependent proteases 1			GO:0006508,GO:0004222,GO:0005515,GO:0008270		
532356	NP_987290.1	45357733	550	178521	179378	+	MMP0170	cofF	gamma-F420-2:alpha-L-glutamate ligase (NCBI)	COG189	HJ	Glutathione synthase/Ribosomal protein S6 modification enzyme (glutaminyl transferase)	TIGR00768 alpha-L-glutamate ligases, RimK family		GO:0006464,GO:0005524,GO:0003824		
532357	NP_987291.1	45357734	550	179382	180128	+	MMP0171	MMP0171	Conserved hypothetical protein (NCBI)	COG390	R	ABC-type uncharacterized transport system, permease component	TIGR00245 TIGR00245 family protein	Hypothetical proteins:Conserved			
532358	NP_987292.1	45357735	550	180415	180131	-	MMP0172	MMP0172	hypothetical protein (NCBI)								
532359	NP_987293.1	45357736	550	180497	181699	+	MMP0173	MMP0173	conserved hypothetical protein (NCBI)	COG770	M	UDP-N-acetylmuramyl pentapeptide synthase			GO:0009058,GO:0005524		
532360	NP_987294.1	45357737	550	183072	181696	-	MMP0174	MMP0174	HD phosphohydrolase family member (NCBI)	COG1078	R	HD superfamily phosphohydrolases			GO:0003824		
532361	NP_987295.1	45357738	550	183215	183679	+	MMP0175	MMP0175	hypothetical protein (NCBI)								
532362	NP_987296.1	45357739	550	186070	183704	-	MMP0176	MMP0176	CDC48 cell division cycle protein family member (NCBI)	COG464	O	ATPases of the AAA+ class	TIGR01243 AAA family ATPase, CDC48 subfamily		GO:0006310,GO:0006281,GO:0001906,GO:0005634,GO:0009378,GO:0005524,GO:0017111		
532363	NP_987297.1	45357740	550	186542	186183	-	MMP0177	MMP0177	conserved hypothetical archaeal protein (NCBI)								
532364	NP_987298.1	45357741	550	187496	186678	-	MMP0178	purQ	Phosphoribosylformylglycinamidine synthase I (NCBI)	COG47	F	Phosphoribosylformylglycinamidine (FGAM) synthase, glutamine amidotransferase domain	TIGR01737 phosphoribosylformylglycinamidine synthase I [purQ]	Purines, pyrimidines, nucleosides, and nucleotides:Purine ribonucleotide biosynthesis	GO:0006189,GO:0005737,GO:0004642	6.3.5.3	Phosphoribosylformylglycinamidine synthase.
532365	NP_987299.1	45357742	550	190466	187497	-	MMP0179	purL	Phosphoribosylformylglycinamidine synthase II (NCBI)	COG46	F	Phosphoribosylformylglycinamidine (FGAM) synthase, synthetase domain			GO:0004642	6.3.5.3	Phosphoribosylformylglycinamidine synthase.
532366	NP_987300.1	45357743	550	191111	190641	-	MMP0180	ribC	riboflavin synthase (NCBI)	COG1731	H	Archaeal riboflavin synthase	TIGR01506 riboflavin synthase [ribC]	Biosynthesis of cofactors, prosthetic groups, and carriers:Riboflavin, FMN, and FAD	GO:0009231,GO:0009349,GO:0004746	2.5.1.9	Riboflavin synthase.
532367	NP_987301.1	45357744	550	191779	191240	-	MMP0181	MMP0181	hypothetical protein (NCBI)						GO:0005615		
532368	NP_987302.1	45357745	550	192236	192024	-	MMP0182	MMP0182	hypothetical protein (NCBI)								
532369	NP_987303.1	45357746	550	193150	192407	-	MMP0183	ribB	3,4-dihydroxy-2-butanone 4-phosphate synthase (NCBI)	COG108	H	3,4-dihydroxy-2-butanone 4-phosphate synthase	TIGR00506 3,4-dihydroxy-2-butanone-4-phosphate synthase [ribB]	Biosynthesis of cofactors, prosthetic groups, and carriers:Riboflavin, FMN, and FAD	GO:0009231,GO:0008686	4.1.99.12	3,4-dihydroxy-2-butanone-4-phosphate synthase.
532370	NP_987304.1	45357747	550	193654	193271	-	MMP0184	MMP0184	conserved hypothetical archaeal protein (NCBI)						GO:0009231,GO:0008531	2.7.1.161	CTP-dependent riboflavin kinase.
532371	NP_987305.1	45357748	550	193763	194524	+	MMP0185	mtaP	5'-methylthioadenosine phosphorylase (NCBI)	COG5	F	Purine nucleoside phosphorylase			GO:0009116,GO:0017061	2.4.2.28	S-methyl-5'-thioadenosine phosphorylase.
532372	NP_987306.1	45357749	550	194539	195159	+	MMP0186	MMP0186	conserved hypothetical protein (NCBI)	COG9	J	Putative translation factor (SUA5)	TIGR00057 Sua5/YciO/YrdC/YwlC family protein	Unknown function:General			
532373	NP_987307.1	45357750	550	196509	195229	-	MMP0187	thiC	thiamine biosynthesis protein, putative (NCBI)	COG422	H	Thiamine biosynthesis protein ThiC	TIGR00190 thiamine biosynthesis protein ThiC [thiC]	Biosynthesis of cofactors, prosthetic groups, and carriers:Thiamine	GO:0009228,GO:0003824		
532374	NP_987308.1	45357751	550	196599	197528	+	MMP0188	MMP0188	conserved hypothetical protein (NCBI)	COG1736	J	Diphthamide synthase subunit DPH2	TIGR00322 diphthamide biosynthesis enzyme Dph1/Dph2 domain,TIGR03682 diphthamide biosynthesis enzyme Dph2 [dph2]				
